addr1_packet_ctrl, addr1_bytes_ctrl, addr1_packet, addr1_bytes, addr1_pkt_len_min, addr1_pkt_len_max, addr1_pkt_len_avg,addr1_pkt_len_var, addr1_pkt_len_mom2, addr2_packet_ctrl, addr2_bytes_ctrl, addr2_packet, addr2_bytes, addr2_pkt_len_min, addr2_pkt_len_max, addr2_pkt_len_avg,addr2_pkt_len_var, addr2_pkt_len_mom2, addra_packet_ctrl, addra_bytes_ctrl, addra_packet, addra_bytes, addra_pkt_len_min, addra_pkt_len_max, addra_pkt_len_avg,addra_pkt_len_var, addra_pkt_len_mom2 
0, 0, 2, 136, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 3, 235, 68, 99, 78.33333333333333, 213.55555555555557, 6349.666666666667, 0, 0, 5, 371, 68, 99, 74.2, 180.1875, 5659.4
0, 0, 1, 68, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 2, 408, 99, 309, 204.0, 11025.0, 52641.0, 0, 0, 3, 476, 68, 309, 158.66666666666666, 11779.36, 36635.333333333336
0, 0, 62, 5266, 68, 593, 84.93548387096774, 8604.31841831426, 15818.354838709678, 0, 0, 102, 780985, 68, 23236, 7656.71568627451, 46835255.203479424, 105460550.30392157, 0, 0, 162, 786115, 68, 23236, 4852.561728395061, 46260007.181588605, 66407084.08024691
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 7, 476, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 8, 568, 68, 92, 71.0, 63.0, 5104.0, 0, 0, 15, 1044, 68, 92, 69.6, 45.73156899810961, 4880.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 21, 2478, 68, 593, 118.0, 23750.0, 37674.0, 0, 0, 42, 69249, 331, 2964, 1648.7857142857142, 226689.16836734692, 2945183.5, 0, 0, 63, 71727, 68, 2964, 1138.5238095238096, 561030.1191836733, 1976013.6666666667
0, 0, 89, 6052, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 284, 676994, 1294, 17444, 2383.781690140845, 8233436.6283971425, 13915851.774647888, 0, 0, 371, 682910, 68, 17444, 1840.7277628032346, 7757538.846603345, 10653650.113207547
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 1, 76, 76, 76, 76.0, 0.0, 5776.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 76, 76, 76, 76.0, 0.0, 5776.0
0, 0, 3, 729, 68, 585, 243.0, 58492.666666666664, 117541.66666666667, 0, 0, 1, 76, 76, 76, 76.0, 0.0, 5776.0, 0, 0, 4, 805, 68, 585, 201.25, 41788.96000000001, 89600.25
0, 0, 5, 1642, 68, 802, 328.4, 93921.04000000001, 201767.6, 0, 0, 2, 281, 76, 205, 140.5, 4160.25, 23900.5, 0, 0, 7, 1923, 68, 802, 274.7142857142857, 62744.98765432098, 150948.42857142858
0, 0, 3, 255, 68, 119, 85.0, 578.0, 7803.0, 0, 0, 3, 590, 68, 317, 196.66666666666666, 10368.222222222223, 49046.0, 0, 0, 6, 845, 68, 317, 140.83333333333334, 9875.802469135802, 28424.5
0, 0, 1, 68, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 2, 136, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 3, 204, 68, 68, 68.0, 0.0, 4624.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 224, 13, 1409, 68, 593, 108.38461538461539, 19571.00591715976, 31318.23076923077, 0, 0, 14, 66619, 68, 20340, 4758.5, 40668088.39285714, 63311410.64285714, 4, 224, 27, 68028, 68, 20340, 2519.5555555555557, 32461854.50684117, 32843218.0
0, 0, 56, 4333, 68, 593, 77.375, 4833.984375, 10820.875, 0, 0, 93, 737268, 1164, 20340, 7927.612903225807, 41923385.14047867, 104770431.48387097, 0, 0, 149, 741601, 68, 20340, 4977.187919463087, 43183863.59007239, 65397691.9261745
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 1, 68, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 1, 68, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 2, 136, 68, 68, 68.0, 0.0, 4624.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 1, 68, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 1, 68, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 2, 136, 68, 68, 68.0, 0.0, 4624.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 9, 1137, 68, 593, 126.33333333333333, 27222.222222222226, 43182.333333333336, 0, 0, 8, 66389, 1516, 17159, 8298.625, 46154499.484375, 115021676.375, 0, 0, 17, 67526, 68, 17159, 3972.1176470588234, 44936254.96, 54150708.941176474
0, 0, 62, 4741, 68, 593, 76.46774193548387, 4373.861862643076, 10221.177419354839, 0, 0, 106, 887337, 1516, 17444, 8371.103773584906, 43174939.074136704, 113250317.46226415, 0, 0, 168, 892078, 68, 17444, 5309.988095238095, 45451813.30764825, 71459329.54761904
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 6, 1033, 68, 654, 172.16666666666666, 46635.472222222226, 76276.83333333333, 0, 0, 5, 689, 68, 347, 137.8, 11192.56, 30181.4, 0, 0, 11, 1722, 68, 654, 156.54545454545453, 24760.46484375, 55324.36363636364
0, 0, 1, 68, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 2, 408, 99, 309, 204.0, 11025.0, 52641.0, 0, 0, 3, 476, 68, 309, 158.66666666666666, 11779.36, 36635.333333333336
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 14, 5129, 68, 2964, 366.35714285714283, 551362.086734694, 685579.6428571428, 0, 0, 9, 1627, 68, 362, 180.77777777777777, 14501.728395061727, 47182.333333333336, 0, 0, 23, 6756, 68, 2964, 293.7391304347826, 257853.5302734375, 435772.0
0, 0, 82, 7794, 68, 1236, 95.04878048780488, 22627.8024985128, 31662.073170731706, 0, 0, 163, 774796, 68, 17444, 4753.349693251534, 27048062.656855736, 49642395.96319018, 0, 0, 244, 782522, 68, 17444, 3207.05737704918, 25128240.05050438, 33173369.704918034
0, 0, 25, 1700, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 63, 225739, 342, 17444, 3583.15873015873, 16364471.022423781, 29203497.507936507, 0, 0, 87, 227371, 68, 17444, 2613.4597701149423, 15406847.875555553, 21148635.850574713
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 74, 6871, 68, 727, 92.85135135135135, 14773.369795471146, 23394.743243243243, 0, 0, 156, 1006672, 233, 20340, 6453.025641025641, 39216070.422419466, 80857610.34615384, 0, 0, 230, 1013543, 68, 20340, 4406.708695652174, 37969095.34772074, 54850080.10869565
0, 0, 3, 729, 68, 593, 243.0, 61250.0, 120299.0, 0, 0, 8, 66589, 1516, 20340, 8323.625, 47204261.234375, 116486994.375, 0, 0, 11, 67318, 68, 20340, 6119.818181818182, 48442711.03601108, 84750622.9090909
0, 0, 1, 76, 76, 76, 76.0, 0.0, 5776.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 76, 76, 76, 76.0, 0.0, 5776.0
0, 0, 3, 729, 68, 585, 243.0, 58492.666666666664, 117541.66666666667, 0, 0, 1, 76, 76, 76, 76.0, 0.0, 5776.0, 0, 0, 4, 805, 68, 585, 201.25, 41788.96000000001, 89600.25
0, 0, 6, 1177, 68, 585, 196.16666666666666, 33413.472222222226, 71894.83333333333, 0, 0, 3, 11200, 76, 5562, 3733.3333333333335, 6688043.555555555, 20625821.333333332, 0, 0, 9, 12377, 68, 5562, 1375.2222222222222, 6488615.520833333, 6923203.666666667
0, 0, 2, 871, 68, 803, 435.5, 135056.25, 324716.5, 0, 0, 3, 555, 119, 317, 185.0, 8712.0, 42937.0, 0, 0, 5, 1426, 68, 803, 285.2, 52063.734375, 155648.8
0, 0, 1, 68, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 68, 68, 68, 68.0, 0.0, 4624.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 51, 4518, 68, 593, 88.58823529411765, 10384.948096885813, 18232.823529411766, 0, 0, 108, 855921, 294, 23236, 7925.194444444444, 43241719.638117276, 106050426.62037037, 0, 0, 159, 860439, 68, 23236, 5411.566037735849, 44473857.54896267, 72040100.3081761
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 1, 68, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 3, 243, 68, 107, 81.0, 338.0, 6899.0, 0, 0, 4, 311, 68, 107, 77.75, 310.40816326530614, 6330.25
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 9, 1137, 68, 593, 126.33333333333333, 27222.222222222226, 43182.333333333336, 0, 0, 8, 66468, 1516, 16481, 8308.5, 30730146.5, 99761318.75, 0, 0, 17, 67605, 68, 16481, 3976.764705882353, 35101878.713599995, 46969364.176470585
0, 0, 50, 3925, 68, 593, 78.5, 5402.25, 11564.5, 0, 0, 244, 406154, 68, 10204, 1664.5655737704917, 592104.8768476219, 3362883.426229508, 0, 0, 294, 410079, 68, 10204, 1394.8265306122448, 749642.9050766298, 2792931.2278911564
0, 0, 79, 5372, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 331, 832586, 68, 23236, 2515.365558912387, 9097984.88449357, 15425048.779456193, 0, 0, 410, 837958, 68, 23236, 2043.8, 8698512.071574138, 12453796.2
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 5, 340, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 5, 643, 68, 309, 128.6, 8328.24, 24866.2, 0, 0, 10, 983, 68, 309, 98.3, 6368.240000000002, 14745.1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 2, 136, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 2, 136, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 4, 272, 68, 68, 68.0, 0.0, 4624.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 11, 1273, 68, 593, 115.72727272727273, 22778.925619834707, 36171.72727272727, 0, 0, 9, 66831, 68, 18892, 7425.666666666667, 46944853.55555555, 102085379.0, 0, 0, 20, 68104, 68, 18892, 3405.2, 41727291.78834722, 45958315.0
0, 0, 132, 9501, 68, 593, 71.97727272727273, 2072.2494834710733, 7252.977272727273, 0, 0, 405, 1280822, 68, 17444, 3162.5234567901234, 18898646.318585582, 28900200.933333334, 0, 0, 536, 1290255, 68, 17444, 2407.1921641791046, 17412549.528556794, 21838683.11007463
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 4, 897, 68, 654, 224.25, 61815.1875, 112103.25, 0, 0, 3, 522, 68, 347, 174.0, 15218.0, 45494.0, 0, 0, 7, 1419, 68, 654, 202.71428571428572, 34462.88999999999, 83556.42857142857
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 2, 152, 76, 76, 76.0, 0.0, 5776.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 152, 76, 76, 76.0, 0.0, 5776.0
0, 0, 19, 3638, 68, 804, 191.47368421052633, 56043.72299168975, 92705.8947368421, 0, 0, 14, 66715, 76, 20340, 4765.357142857143, 35032029.22959184, 57740657.928571425, 0, 0, 33, 70353, 68, 20340, 2131.909090909091, 25931125.20325941, 24549412.818181816
0, 0, 54, 4248, 68, 593, 78.66666666666667, 5038.555555555551, 11227.0, 0, 0, 130, 1261749, 68, 26132, 9705.761538461538, 56778373.19698225, 150980180.23846152, 0, 0, 184, 1265997, 68, 26132, 6880.41847826087, 60212508.00401639, 106674074.39673913
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 68, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 1, 68, 68, 68, 68.0, 0.0, 4624.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 10, 1205, 68, 593, 120.5, 24806.25, 39326.5, 0, 0, 9, 66659, 1516, 20340, 7406.555555555556, 41304245.35802469, 96161310.55555555, 0, 0, 19, 67864, 68, 20340, 3571.7894736842104, 38749839.80994898, 45570792.631578945
0, 0, 101, 7393, 68, 593, 73.1980198019802, 2701.940986177824, 8059.891089108911, 0, 0, 403, 1274327, 1516, 24684, 3162.1017369727047, 18424399.982205417, 28423287.377171215, 0, 0, 503, 1281652, 68, 24684, 2548.0159045725645, 17327958.778324783, 22774143.614314117
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 2, 136, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 2, 136, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 4, 272, 68, 68, 68.0, 0.0, 4624.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 7, 1001, 68, 593, 143.0, 33750.0, 54199.0, 0, 0, 6, 66041, 2964, 19843, 11006.833333333334, 31461837.805555556, 152612217.83333334, 0, 0, 13, 67042, 68, 19843, 5157.076923076923, 47345454.96952909, 70465592.3076923
0, 0, 121, 8753, 68, 593, 72.33884297520662, 2259.067003619974, 7491.975206611571, 0, 0, 393, 1273217, 1516, 23236, 3239.7379134860053, 21185923.318079103, 31681825.066157762, 0, 0, 512, 1281834, 68, 23236, 2503.58203125, 19546117.702162936, 24320028.3828125
0, 0, 3, 204, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 5, 643, 68, 309, 128.6, 8328.24, 24866.2, 0, 0, 8, 847, 68, 309, 105.875, 7058.236686390532, 17275.375
0, 0, 7, 476, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 6, 408, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 13, 884, 68, 68, 68.0, 0.0, 4624.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 56, 0, 0, 0, 0, 0, 0, 0, 1, 56, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 4, 272, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 4, 272, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 8, 544, 68, 68, 68.0, 0.0, 4624.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 73, 5489, 68, 593, 75.1917808219178, 3723.9632201163417, 9377.767123287671, 0, 0, 148, 1243168, 1516, 23236, 8399.783783783783, 48649230.669466764, 119205598.28378378, 0, 0, 221, 1248657, 68, 23236, 5650.031674208145, 50022936.41524373, 79833091.05429864
0, 0, 3, 729, 68, 593, 243.0, 61250.0, 120299.0, 0, 0, 8, 66577, 68, 17444, 8322.125, 40219530.859375, 109477295.375, 0, 0, 11, 67306, 68, 17444, 6118.727272727273, 42557609.82825484, 79652660.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 1, 76, 76, 76, 76.0, 0.0, 5776.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 76, 76, 76, 76.0, 0.0, 5776.0
